Commit;Size
17c61e6bd2d991c8a3c2ad5066854b32124e70d8;100.0
7506eb0511370f96620d1d268cebad83bbf37fc5;100.0
c9b0b98cbbcdcf42df808ef1875c82c84c0323d3;100.0
0d5c8690b7b00aa7d4fe2c28f6de58ccfb13243e;100.0
0e07b8e599e0d59c259dcc8501167a80d030179b;100.0
e1e9aa56fe5ba07f8cfa9feac121d48ecd861010;100.0
9545c70a75859606056dc94160ca2c9ec1e78689;100.0
c7f2404b970ab5a745815c9388fa0f5a6d4b67d3;100.0
0dca928520e1eea4efed943ac9614b38857b1d43;100.0
dbb3cbe63c0f5cd3eefaeef79b2bf5f642dc87c2;100.0
357b510dcdc4a32d1e206b4f7edeb3d0dad1ed83;100.0
f2970e827ebcc308a7d8f3c0d9d22ab5877388a6;100.0
5b83444ae8705f0544d56e28ea18fa6cdd4fa5c2;100.0
81096b320badb21aee92519074f4c42d65763ba5;100.0
d58545381f957b5d32f2a472f8baed9be8f3aee9;100.0
e0722ed784ad34eb64d171eae611867ef88f9319;100.0
34d80b34e3ef8438df7f01f0f06cc14be96982e4;100.0
031ff96cd3a9e319689e7df5a0b6272c16202256;101.92307692307692
58299f340538d4e43f1eb9e02d7559e17d6ba427;100.0
184b6373421de5862557963f51f4ffe0b19e2678;100.0
e42273b9f20f5458c7a0c505a085fdd4355f9693;100.0
5d1ca3e44936f54752d4e281c8ed311ed021a9e8;100.0
1fe30c3a31a2b097a89c98d9ef718f5886387091;100.0
a7aaefbef07d3dcffefaf81cb7783daa03c52b99;100.0
c367279525eb693d7396ed39ed5f98197a69762a;100.0
d5727f690f65ba846a0b11012353adbab373d86f;100.0
9380c2fdd6168aed9a1caf631a955b9eb70052de;100.0
48281f8ffb194d73f4ea9c796aad7c36ba680bb4;100.0
5532905f1f4db82a0b16f667e6e03c60c47a6070;100.0
febdca4fd644dea1eba3b8cf752685f37e096cf1;100.0
cba6c55b5268d682e4ddbeab0b98ed5dee400d4b;100.0
2f2204cd9554716dfb4a64aef754412df0f645b0;100.0
8868590669a05d538328210d9b1ee99df5dbdbad;100.0
c31ee55a2a9b4c02e307cd9785d657ba397c1798;100.0
9a62122891ad78a1b59f794a6425df87d2d27bc6;100.0
5091f3b04fbacadc0bcff6aaa808615a2c1f05a3;100.0
77d19cd26ac4b9ffe4ee9036bbc2569da37573e3;101.88679245283019
9f5928035e2d6f7f24d07270bc4752f041d8cf6b;101.85185185185185
ed94aba0591edcf4651c834a5dddcb57cad2889c;100.0
de4f94e5ba7ec459c50c0acf5b46d205b1336f2f;100.0
fe4b0dd5ce4358b55f2817db9154a3a1a104b0bb;100.0
6200e1369fc31bd38c920e2cf9875300a8cadfe4;100.0
6faef5d8f00af8a6b54a24fec5cf2620f0a66fa4;100.0
b759cf0bc6671d25008f7e375a308c2ad142c7f0;100.0
1ad50195441954aaf63f87bad97447b219bbbc7d;100.0
d31f3d3f8acaf547092b32378977d43d30bdc8d3;101.81818181818181
601c2e13e9c6b43c3c5904ddf5b279f97cd06ea4;101.78571428571429
d86483672ff47fbc28d2138d00fe02e05e374cd4;100.0
870097e4b15839c7ba718423b49b4241d911b31a;110.52631578947368
b556203db74b0c151ece264cbb8f900b6e0c2945;100.0
04533a9268446ac6b30ff3e1b8f5b0c10f18e79f;101.58730158730158
73cfd9787cdc55df4b3af9bab3a038b8594cd888;100.0
a8df3d5a9335c1f2098e34f80a52ac946af87349;100.0
778d8d5828dbd797fc68be5062a891843aa98cab;100.0
b4df69ccc3111962aa9d74f339ab8fe522527ab5;100.0
f44c297fa295f4303c9aefd57e8eeb3c2c8a928a;100.0
b0d8436ce85d7d681e5f90215e6a6aac9657a013;104.6875
985f8a623511c33916dbf6de8b08605b796b07d4;117.91044776119404
6762e2b4391a2305746c2cd1b2743ea68e522995;106.32911392405063
8ebe30ba3091b05ae28f70ba235c558e9a1b4235;100.0
80f68cc0c4f7bba91432f1ca3a0eeac80152a99d;95.23809523809524
27c8d12495566b4401bcb20129889094baf97428;100.0
29eb9686b662c8a4f41a473ef02915b5dc84351e;103.75
96a4ec95a7504db40639b5b6fe1a4e06d0e61824;101.20481927710843
1cb025f0c01395fea1fb98e61dc7d683e8865457;101.19047619047619
9306b04cf1a7ae3162ecb6c930d64bf885fb9dcd;100.0
65c6b7643b1346872b6895e77756c316fd0967c7;100.0
864c478a4d424555c530f15fce1d8fb6441a3dcc;100.0
dfac194424d186246c87a85e556dce6b5657686a;102.3529411764706
4c236996fae9ddc0be171b5822016f0065c8ef6c;100.0
15508a27a2bf2ef2f881c323846b6e54111138f3;100.0
4914d5c807c53861a85819b978f36415bfb681fe;100.0
7b38db1c306170a4059dd3ad81dd0ea9ab0efc06;118.39080459770115
f2e2fdbb217ab99245bd87d12b23925420b4fbcf;100.0
94318c7e6092269fe1d60fa54133c3a85493ef75;100.0
d739c20675937389e7437bd397e94ae425220551;100.0
ce3c7cc62f8f69c3e514e09d8275b9306a27113b;100.0
4564bf176111d4e563bcd6d3a9fff4af1001bab8;100.0
c32f83c7bb4fa05074ba44779700271494b850ba;100.0
c248c060c6ba5284b347f733575c92d112ddefc9;100.0
7477a1e08fae75215763db8a837b8ca2a2bc9e6b;100.97087378640776
7184f0650cfb1191b7bd9bd5aa84f27bf9fd4a50;100.0
97883eec49020ca72d4f4516f34352555c7526aa;100.0
dd871131029c2bb22d14a37dccb6f49b716f9e7c;100.0
0363b6f7d3bf82365fc18d4c454ebe77f9beb3d7;100.0
b991b3f9738b6668c0a1697eb7b83ebb304f4773;101.92307692307692
0cc87fe88dd6ff6b82fd801be774ff20f2fe764e;100.0
f9ad966250e93b8b15511620defa346ab60d03ae;100.0
4f24da86c743f5b983adb8688933be0ed6c19f6e;100.0
3e9065d2df9c937b71039918337c6b5737dca06e;100.0
9545770ad723745e6f3496d6881f42ebb9d84216;100.0
14373ceea73ac3a3d768b84473c75f3998b17756;100.0
47f7bacee84f3ec27378000de01a982503bf10be;100.0
e9f82a02782fe1657cfa9b4b4f4a7ca701de44b7;100.0
6c37e6f68232a300425e9b8eb790c8f0de9e463a;100.0
d5fd07f8778aaa59250fcd20ba5c5e84355c0980;100.0
d0fed98d52e37255da6ecf50cdef65cea0303c32;100.0
3a3889bebc8a15ed27dc02289fee67628bf98e05;100.0
64e5b8f7cacd664a46f7da6d45c0c387d1dba1d1;100.0
b571015d3e12cad03f2173ed6bac8fde4681b563;100.0
bc69461e48212b0577ff97d1fc33976b777bab1f;100.0
8b1532bd3a4c8573221f4cc0164b442cc274a170;100.0
e3066b43eefc755e835472cf3d9761e349cfaf7b;100.0
dd1a5f5d69f4c2e820802094abc487191403d5fb;100.0
e19abe9bc3b3edaefc76341657fbdd31e56a0adc;100.0
9d3dc97c25fa0a2f16a26d934b61fae3f7197a04;100.0
de74831603fc57cc566022384a8e5efbea903ef0;100.0
28f37f2b4d357656f16b1bf1b5ec36cb90d63d87;100.0
ee1df50b6d39fcc08c3bff2ce17d3bb91e3dab72;100.0
651eff5d8e4fb9468188fe3b11a5ab7d00e8833b;100.0
f56fb0d78ae0185e3f7e4b373e6dbeb35495da36;100.0
c8723efd8350a26a855b6d1cf863726303e31486;100.0
6b8ba82f14911d207adfbfe36f8f36c7697eef09;100.0
21ff810b471af9e1a47d85823354bf4e4c353d53;100.0
8846220cf52b01e6c52b17f82924f102f62cfd9a;100.94339622641509
f682f4b0f04379e726f14d03e76605f7dda106b4;100.0
3e88bc3ca597ea4ae0e1947e2d5de7f8ce34c33b;100.0
f9e7f0e58f75d3862655ea1f7110e5c5d7e8c956;100.0
7e42641cce04dfb9c5a8022001054ff4b6804073;100.0
a2fd0909958063ac6719bdd4e0081058ec0b1603;100.0
ecb4235c7743a8f5619e376cb8eb668598442dd1;100.0
bd5f9fc92a44708dc5001b31d47c7b125d408150;100.0
3129990f428d5ab3de53ad2874451a5e8ce95d99;100.0
19248809e78867606fe25c223ca9993554b1ff3b;100.0
5003e9c501f25fbaf694424d4dfd1a82226224c1;100.0
b91dfd1a2c7bf0d76f3badacc1d4d525c6aeba7f;100.0
2bc43c9abb3cf8c524299670c0c1de12348b1fbf;101.86915887850468
01fd4c6faba355f41b62d400bf977f3107311b5d;100.0
925d554e92bc3d3452dbf10fbcc1d957780adddd;100.0
24bc34a7afa80e467be83751c504943f5a57c175;100.0
31bf101e023c87ccea92a6e9b06b21dfc403d9e8;100.0
f6a7697d25192411ef3059d9ef460f262467a3d0;101.8348623853211
ee927804476b8cadc5f5cb69dbec63c76230ddd4;100.0
ecc344fabe462a8e10b241e8ec92e8d862608cca;100.0
184c0b4d2ebc90224deb6daaad9f41e592dc97ba;100.90090090090091
89959e286b63340788af1c519f0f7dc9f47237bf;100.0
26c6a7c28f95231873661e5b0240392c0662b202;101.78571428571429
3d82f12dbdc8fbf971b61a360f2cd13c0a4fd8d5;101.75438596491227
f1cc6ec3ff267036388bb2b9b86e4f466e6c1457;100.0
ef292354c6cf536285bc5e158bdca53a572272db;102.58620689655173
55feeb72b96de4da9cc3535762ddf6b9d04209f7;100.0
9c4166dbb25e1a0b53e0d776cddc9feececccc78;100.84033613445378
0018fa8273ae8acb92ec4adb804ab5781cb8be85;100.0
491b26ddd197b5efc8326c90c38ef991aae331d4;110.83333333333333
5fcc8e86ca8601432101fdbdf5a47992b9d436db;100.0
8d72d21954a53184cc7d9f29866b5c2faa2b1002;101.50375939849624
d91d14530a007b0fd4cd159bbf2caa60c23e37ed;100.0
706ed81a15355e920a8014cc42830cfb89059740;100.0
62e0f078ecdfc10f01d57972e0995ce48eda9e97;100.0
efb0f348e6fa8f8d18fc568045371a3f16a10958;100.0
24968c2cfa8921f6d84804d91b5e05c3c882850c;100.0
af15108a5562af8eb65de54ed6e9c476bc5e749f;100.0
4036dc881d3f091d123241e4e3f828930abacd13;101.48148148148148
725fd755a1dd5d4fc23421ec643908fade8e8248;100.0
010e0a3f2e0f00e0eeb79e80f930f92aa0449832;100.0
8977d080169da5006e98cdc6091d53a1b2549aa9;100.0
8e3f80d77e1601a875446fa8ca01d5c10cb30170;100.0
01eafff113ec114209a9a431037a07388bc17445;100.0
14dee9055c16f3468e339ddba8db07d77defad54;100.0
33113bfe794f4ad2b075cb7074f23a56b3ceb66f;101.45985401459853
2618ac4928f25edc0795912ece602a83679510b5;100.0
849db69b66128a042af6663033f73a6d70ef2e8b;100.0
a84055c530743f8dbd135ff6b1fc3f36886c32dd;101.43884892086331
17e9362261c13cd3e416021c8fa6aca33b12c8e6;100.0
891b71ff2c20e4846eb5569c3b1103f2243c831a;100.0
95af50ede912bf1b81c5bf7a6feac1bf61ee890e;100.0
6c4d516563eec37cfbf0e1cca768888c7188f2a9;100.0
2f50297e5eb582ed50e87e6801917abe5a30b3c1;100.70921985815603
a99f7965b34b8dd0532c8d6f5e592d990ca220fc;101.40845070422536
63252191854d127fa442fabe9cd2f0a8eb0dcd58;100.0
601000d724671cbf1240f41376a61cca7a61b776;100.0
f76f9bf04d36c1896a0f2e4a7db92542b727f38a;100.0
a46f4fec1d649cdeb64af142e669a4ef40346f9b;100.0
5a173ea8e912c8d5901ac52555a4b9ce3fb5343b;100.0
9247caa92e300a8797f086c0191939bfb3b42240;100.0
5c40090fecdacd9366bba7e3e29d94f213cf2633;100.0
158a5104d05c7e108ed1d826fdf3df22d0cbaee1;100.69444444444444
7ce43857cd4a03807193b132cbce81eabedd69f3;100.0
c2d07cc3f0eb7db5e45c21b1c698715e27fcb64e;100.0
984bc76cd36138514e8c3c2cd494cd952d22dd13;100.0
69819f878783e0a61c38bceea8f5c06c6d515bd3;100.0
ab5351374121f428112e5f2cd1712f8d0edc7d62;100.0
c23e693049fb65e9c247c0094f85d8fce0e69886;100.0
35b2f4c8cefaccc218e8a2e128e7e93ee4849af3;100.0
0c7e480658f634a69fa6cff97783e1e1de2edc77;98.62068965517241
d9bc18e804bf754b8cc11c4ce61a5dc1b9cda242;100.0
09f7773b8db69e5e1d5887606ebd6258fa7a696e;100.0
c6dcdde0070d30e57d7dfcc77e5300479cd35318;100.0
3c27be24354cd5f89a63d0afa6868d3a08a319af;100.0
b6f8afe1539f66817c6db2c4dc12223f68b27289;100.0
d75f82637a266b17d856f2147c10332788cc08c5;100.0
6954fa7b30af5e7b996f0deb824c61bbab1d7d1b;100.0
6f78d8a02b7ca1a31ab3aa864fc480c655b01b5d;100.0
2ddf33ffc39f1e6551e70a50ee29b520391d2094;100.0
85cbed66ff3353d034568764cc91c30e1aafad26;102.0979020979021
bdbde6db66fe96223f7d4e5f3375def53a35793c;100.0
4c63a720535736560ec6ff4fe7a55f789dd15fc4;100.0
751c151c49a24cccf989ed6abd0eff0b3b915e03;100.0
2023467c0595f2561be7e5874e2bcaae972c37bc;100.0
e6f11e0ea0f4a3c2e740687e328f0661788d687a;100.0
bb7e7e17087d9c7eb1e402ded15ee181102017b4;100.0
17c938f62bdaeb713669266692a23b8105401d19;100.0
5b89f3d89a73782fc8d0761be81a659a41b7de7f;100.0
285f6016bcc796d3ff765748fed9e5222bef58a1;100.0
e8a0b41aa3eec7ddd3f1cc1d41de006e08ea57d1;100.0
a50e6215b2f2227bce89adb47f7fa6a90a3fb5d3;100.0
ff33134d11ba92f32939a460d295be942e83dfc7;100.0
47fc18a02e12639b07f2817f213ee45bce04bdd6;100.0
804ccc397d7f4a4459db31487e82d2e97a4033d1;100.0
4ecadc12ba1ef7a91b8621c967c362bab495c202;100.0
2ba51c13fbbaa539c8db5448fc0ca2429d65c239;100.0
1a3ba6816d0ee660f6fcc7ac413edac2d43c0483;100.0
ae7c590d5950c62ede8a16c2b49dc4358a9cda59;100.0
8e54ccc4be5fe3c1c6739a7b670f5c9de24b606e;100.0
f64ecf1cd76a70dcb78b225e7db3913c9eca559c;100.0
eb68e2a6f2054388990c7c772cfd725419a3a3f1;100.0
dd9f463d68cc776ad1c7897f5caf584241a4e87e;100.0
637d681789b12e618871140154fdc7acee7a181d;100.0
bdf11dfa919d33977cc1a0f1e6572b082e48336f;100.0
3f8418c6546a6f92c0cc5529684d8316cb1bffb1;101.36986301369863
3c1f752b2ab6354fcb4ef7e53b6f3630b4e24a65;100.0
67bdcb0f1aff8057c5f6fffbef0be8cac818e5a3;100.0
ab7745f98e623f358d30dd8225ed786589ce8f32;100.0
edb0e8d284c8f80f743c09d5e0b78d1fede26e6d;100.0
5b83eb9358fea34692be7e712791d19fc64f352a;100.0
4b0aeca9f298b593ab59f032d2dd0fe95e569927;102.02702702702703
965077e483db572d8e7329d87758f743e4ec8481;100.0
4e443f9cfcd22ca1c2533e0ecba54900305e7b80;100.0
076ebc6d17cfdc5d32639236fae3d5207351a126;100.66225165562913
cdf3c5161e9fe236f3d27ba1fff2dc586b7d9d59;100.0
e180daa7487eab41e9bffbb1393c3bc5f2a8ec48;100.0
6a1dc2997c42475289022fa61e0f4bb7601a6483;100.0
ccde85985d2cd95afc21ff2a0f9e274b613c77a2;100.0
f810dc36457627355dc36e60f523fc84850cf5b7;100.0
e5c8e4a225d133d525f41f497257d9f127c6a9ab;100.0
082cde8df8f571af59b1c87d0e7196f27424b41c;100.0
3ac32dd142df1d1e0a5a36f224dcc73b1fa066e5;100.0
2e862e0c473cd2e72b05254b89366ec64af7cdea;100.0
6af3b80369a62de8f2ee501998d1bda4585758fd;100.0
69cc0e40e6a67e9a9d843f97350a5031bb6e8ab1;100.65789473684211
49d5add385d3e880112c31a422f34700dbfdd7c1;100.0
408466f4046dc6a7ee218c7c780c2a7ea2c5a91d;100.0
b48f4effeed02d6e2977ff80d2677e44068db3c5;100.0
5dc5e3c0e968753c9f8d5d68498f478dffa7674c;100.0
fb2548b304f9279ac2ff3df9620424adae91e065;101.30718954248366
92a9a68b72fd6b6b967974975edd2bff1def305e;100.0
eb6a2942c08c79562585b28fb19b05bdd26e050f;100.0
5f0560cb6004e6b12599f10da6a77a2ce5724f89;100.0
9263c5eda795e3303f034a8256eea8a3c307e27f;100.0
d63c271a8c78cc4cf17168a3157751aba6aa4b2e;100.0
8ba5fec31d83b9f9df973537f7b3a788e3fcc987;100.0
23acc6804d75971f390e0714c4db83d1cb234168;100.0
e11a2eb63dd7f3fb14eac0d5f2276450e4db7b52;100.0
81b579a7ebbda8aadc7b81b9d14e9e1405984d5b;100.0
0de135be9c682acedd60e465db0d7c76f508f297;100.0
d99a9fcfb9fb1b5ee328f27bf5893f285ec7ee2a;100.64516129032258
77ce33145faa0e5402f7195bc7829ccfde3db077;100.0
d129fa0e4a0ebfb2ce4cc5f11dfff471f7b7a8a5;100.0
3734b1e3ad1c870cab29c59e7a724299ef03de27;100.0
9f2efa84a2db851d30fe889fae85250742399ce2;100.64102564102564
9d8cc76413c7d0463eccce41a46153aae4946710;100.0
82c5dada6f7b369b69c383aa995f45578325e139;100.0
794221a9caed8e36f5423be97636a807c6091e9b;100.0
e2c43be20fd11b604dea2fd51d6d7896b113ac26;106.36942675159236
6098de63f7530fe24616a14ba3c00429ed8f2254;100.0
9e0419790bb825dc5589e387c24c97e91a74c04c;100.0
70cab8f8e6e4944213fc1bf1fea206635822ec82;101.79640718562874
e329c3556ce0b4a87568f3783adc193719670560;100.0
713af7b691bcf202cf5ac8704c58926b656ee223;90.0
cc411622e99d4cfe7a94f8a04bb0fde49fe139ff;100.0
199ec3aa9c86aed24ecbd11adb674b73dd16bafc;100.0
0cd7de5283b8c96e50638f2480a3b2743714247e;100.0
378587735deaf88f6b3f98ef1d6e94dd5db1912d;100.0
6d4516cccc1cd836e6a594e2df9a3c920ef177df;100.0
a4452d34e1a726edf24cca728c88fdcf24951277;100.0
9a05c7404cd4bbb41d84b15eaa157068f08590eb;100.0
24b96037694d67f3e3a8f0fec74a66c9f4e02675;100.0
2d97e5562318f710b809aa14854a0321ead17ea6;100.0
e7d21364b5dc746f7086aef1ad6a0e1851ced2f4;100.0
47a26bad34fcbce6bb8d27e6ea30bf89656cceac;100.0
5203441765cfa1b7c272bc4f66960a0225b5c636;100.65359477124183
bf37701b41025cb5e52a3bb1f75d4065524b1d00;100.0
34cca2038ab95a3c43e3d385ea3f83eddcb9e87d;100.0
d68d21856dd624d79632f32ef45588da72b3ae85;100.0
e2211f3db63dea49a558c5e313b7b192fd891b1b;100.64935064935065
0766ea1f695da2de6b7889648ba8b7a7999a1a42;100.64516129032258
253e00baa9d7777406bb690a9d657f645f272ef3;100.0
1921f71345ccf2971383aace5cd819098b321965;100.0
bd3497be7934b20bebed04879b012a8bac838294;100.0
1d44ada55f19080018c54b92f56b34c32dc33bb2;100.0
06f93f25515ab54666afbc0fc8f0a0b98a3c71e4;100.0
41136c4f008351fa77dbce05d0b871318463a9c2;100.0
e36ffc4ce7c2e35976a1e71412c19c6210de6702;100.0
68696f5232ce124bc71589f035205e84d32d520a;100.0
4a6b9f65d00f2c6a30fa0aa431535017f11d8446;100.0
7722d187fc7cf64b18aeb1c14df85f823601383f;100.0
bd2144eb324824ecf40a1f883ff43cec8887d345;100.0
9503cd07e9d6c0cd9cc913fc3aedc39187872507;100.0
e7d0572cf8cc64d6fe3b972c3280f6d4b097b1dd;100.0
3bcf7382205a164a2725688fbd505e7494205732;100.0
a0be4d2757a1e72f9b63eaca4c8fffdfd2ca8f61;100.64102564102564
0cfce2932d2ee0c6f0d5cd642a86acf9135c95fb;100.0
b3bf5606280fd607f2e30df32b0b0a290e321a72;100.0
268de4eadfdd3b73efa2048aa010e1eed0270bbc;100.0
fd6d8a4a3db42c950e6d6d0267fca8abf15b4325;100.0
4c50eca073c0613d89e80c399d35dd90026fe371;100.0
4920a1da320677108c98bc191bdbffe7169983ba;100.0
9bb3f9b9a3e513cbac7f02d6ee97995d741d09de;100.0
73ee6c3d270a91bd447f732b24c4d65169b0c8d6;101.27388535031847
17b30f39f38d5bf5d0b213f15931ba0792311cfd;100.0
fdbe8e7849d54582432c0bb85ff4c7da1d169e5b;100.0
8955311526cdbe505933f34a6247357f24e4d147;100.0
8f45918465c1c992d55fe08f2d7e49689b722b38;100.0
c09f7744fb5e23afac6d06e4a181b33076cf25a3;100.0
3e480bf2ad491062e925016973e0dc0fbccab2ae;100.62893081761007
eeb224c2a6c8dec3d306cad08f9eeb08a00755f8;100.0
0525da4d6cf6a3c812322690e1d500a2f425b5c7;100.0
